"geneID","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","Count","SYMBOL"
"388585/7161/7133/6900/85414/22891/1959/2147/26011/6656/7732/26022/9241/7040/3398/274/1745/1746/2043/5270/128853/3976/4825/84630/27242/7101/9444/5803/5764/6469","GO:0045685","regulation of glial cell differentiation","30/4017","80/18434",0.375,1.72087378640777,3.41075356137592,0.000988978009114717,0.0113713669184901,0.00894374949607645,30,NA
"388585/7161/7133/6900/85414/22891/664/5795/745/26011/1272/6656/30812/79152/7448/26022/2064/6662/7040/6664/2840/1745/1746/128853/6663/4336/4825/27242/9444/2737/5803/5764/6469/4067/4915/2824/5354","GO:0048709","oligodendrocyte differentiation","37/4017","109/18434",0.339449541284404,1.55773284641192,3.08268363950056,0.00229582839537407,0.0211664178890585,0.0166477030145947,37,NA
"388585/8431/2658/23555/9148/159686/23220/408/1272/94/196403/9971/10631/6495/3714/54567/79094/3175/64127/2303/84667/6928/3880/55273/6662/3993/4854/10683/7040/6868/307/1745/1746/92737/189/182/655/140628/54084/604/8626/474/8470/2255/2762/65989/3605/221336/134701/5350/64065/3955/4846/56892/6591/23462/406913","GO:0007219","Notch signaling pathway","57/4017","185/18434",0.308108108108108,1.41390711099449,2.98662498903312,0.00258511868390823,0.0235109741357548,0.0184917314326574,57,NA
"388585/89780/1959/56165/1045/5100/5046/79191/2303/1856/84667/3975/8557/8313/10683/343930/3234/8828/7855/6939/9935/6997/7474/5523/51176/6423/79192/10409/4762/1044/134701/9096/6862/3955/23242/6469/4824/6422/10655/92129/7547","GO:0035282","segmentation","41/4017","102/18434",0.401960784313726,1.84459673837172,4.51498217141785,2.01861039831959e-05,0.00051296452474945,0.000403454241044062,41,NA
"388662/6520/54407/23428/8140/6509/10991/285641/153201/11254","GO:0032328","alanine transport","10/4017","18/18434",0.555555555555556,2.54944264653003,3.47156725110383,0.00182442543915704,0.0180296161046108,0.0141805616779338,10,NA
"388662/6520/54407/55117/8140/6509/54716/6534/153201/59272","GO:0015824","proline transport","10/4017","13/18434",0.769230769230769,3.52999751058003,4.81666727146947,3.54009169556881e-05,0.000787149800544123,0.000619105045366697,10,NA
"388662/8501/6520/55117/9056/23428/8140/3993","GO:0015820","L-leucine transport","8/4017","10/18434",0.8,3.67119741100324,4.45990389988692,0.000148158501676914,0.0024959961508133,0.0019631381588564,8,NA
"388662/8501/6520/55117/9056/23428/8140/3993/54716/11254","GO:0015803","branched-chain amino acid transport","10/4017","14/18434",0.714285714285714,3.27785483125289,4.50045813339635,9.95579818120987e-05,0.00180089365066932,0.00141642968660795,10,NA
"388698/84283/112802/8399/147183/342574/3872/4804/1747/1823/43847/2736/80326/8626/2255/10468/94234/25928/6608/6469/2304","GO:0048730","epidermis morphogenesis","21/4017","38/18434",0.552631578947368,2.53602452733776,5.00310625717295,6.91738321364015e-06,0.000223723709497838,0.000175962030635744,21,NA
"389941/9379/144165/8499/388135/57555/4884/1000/5802/50944/9378/165257/2596/66000/22865/22871/3556/64101/2260/5789/22866","GO:0099084","postsynaptic specialization organization","21/4017","55/18434",0.381818181818182,1.75216240070609,2.948787684391,0.00421123571830118,0.0341873203010544,0.0268888367516821,21,NA
"389941/9379/144165/8499/57555/4884/1000/5802/50944/9378/165257/66000/22865/22871/3556/64101/2260/5789","GO:0097106","postsynaptic density organization","18/4017","46/18434",0.391304347826087,1.7956943858168,2.85213081133323,0.00577261676748958,0.044249412179692,0.0348028219228676,18,NA
"3932/960/8631/4680/655/2244/2243/2266/7124","GO:0034116","positive regulation of heterotypic cell-cell adhesion","9/4017","14/18434",0.642857142857143,2.9500693481276,3.85283791489056,0.000745553034749036,0.00907264538060799,0.00713577075935803,9,NA
"400746/5453/9048/2947/4808/4653/23114/1959/50674/3265/2065/1910/5457/30812/79152/2064/9480/3236/3235/2817/6663/9076/7368/9464/2668/3670/2676/5454/57211/3084/10397/575/4915","GO:0007422","peripheral nervous system development","33/4017","88/18434",0.375,1.72087378640777,3.57800837643957,0.000567286011731945,0.0072689529638873,0.00571713980155366,33,NA
"400746/7139/25802/4608/5629/84665/79933/27063/4892/7140/8048/4607/26011/928/84519/1272/283471/3856/1466/120935/4604/5587/51804/4629/146849/8557/3880/80206/5819/7138/3549/23363/2817/10398/50487/4336/90102/6691/7368/11063/1482/5350/1124/84691/2318/100129669/1538","GO:0010927","cellular component assembly involved in morphogenesis","47/4017","141/18434",0.333333333333333,1.52966558791801,3.332578017648,0.00100549529346856,0.0114244931831564,0.00898553409473057,47,NA
"400746/7139/25802/4608/5629/84665/79933/27063/4892/7140/8048/4607/26011/928/84519/1272/283471/3856/1466/120935/4604/5587/51804/4629/146849/8557/3880/80206/5819/7138/3549/23363/2817/10398/50487/4336/90102/6691/7368/11063/1482/5350/1124/84691/2318/100129669/1538","GO:0032989","cellular anatomical entity morphogenesis","47/4017","141/18434",0.333333333333333,1.52966558791801,3.332578017648,0.00100549529346856,0.0114244931831564,0.00898553409473057,47,NA
"406928/4803/57795/5629/50674/81544/2290/652/6457/51704/79191/147040/7732/4761/6664/1745/1746/4760/8200/655/6285/604/8929/4825/474/4131/4762/406938/1482/221336/375567/2056/4897/389549/26281/2260/392255/1620/55906/4674","GO:0045666","positive regulation of neuron differentiation","40/4017","96/18434",0.416666666666667,1.91208198489752,4.72938847049417,9.19050374991532e-06,0.000283592687140244,0.000223049873500899,40,NA
"406988/5629/1959/187/144165/94/6495/54567/4091/60681/4804/2548/4036/182/6899/4638/4015/56139/406935/7021/3952/4824/2138/23462","GO:0035904","aorta development","24/4017","67/18434",0.358208955223881,1.64381973627011,2.7867246063599,0.00597510334886832,0.0456280619368127,0.0358871504964593,24,NA
"406988/653145/9806/1512/7448/406943/5268/89777/5275/6318/6317/89778/8710/274/2043/5270/6406/6407/1476/3053/1475/5276/26998/50859/6695/5269/1365/1364/5054/4067","GO:0052547","regulation of peptidase activity","30/4017","87/18434",0.344827586206897,1.58241267715657,2.87421593967016,0.00437827116515689,0.0351657158125748,0.0276583593979786,30,NA
"406988/653145/9806/7448/406943/5268/89777/5275/6318/6317/89778/8710/274/2043/5270/6406/6407/3053/5276/26998/50859/6695/5269/5054/4067","GO:0052548","regulation of endopeptidase activity","25/4017","66/18434",0.378787878787879,1.73825634990684,3.17146338456046,0.00214578673494646,0.0202145142880938,0.0158990166506363,25,NA
"4070/6121/24/1301/23418/53904/5949/65217/64072/5950/6425/5076/10083/57010/7299/93589/1280/5959/11081/9478/2700/51761/84189/4990/145226/338917/4308/54567/368/10265/1258/1001/23746/3000/3859/1277/124590/92840/50700/388531/1406/388939/25806/57282/140469/1421/30813/9626/8403/131890/9227/285440/51151/84059/7045/7287/2978/53405/22999/7101/2070/392617/2918/155051/51305/4693/101060233","GO:0050953","sensory perception of light stimulus","67/4017","225/18434",0.297777777777778,1.36650125854009,2.91967935914759,0.00298223721239284,0.0261399574790608,0.0205594659996999,67,NA
"4070/7482/183/55366/652/6495/51804/30812/3975/9241/6662/7040/10736/2668/6608","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","15/4017","21/18434",0.714285714285714,3.27785483125289,5.51296063970893,1.61426665306329e-06,6.73316187429432e-05,5.29573212718185e-05,15,NA
"4070/7482/183/55366/652/6495/51804/30812/3975/9241/6662/7040/10736/53335/3239/655/7474/6474/2668/2255/7124/2099/3082/6608/6469/2260/6422/6591","GO:0060688","regulation of morphogenesis of a branching structure","28/4017","53/18434",0.528301886792453,2.42437564877572,5.48137337315124,7.20469164196493e-07,3.48591800404831e-05,2.74172644463491e-05,28,NA
"407031/336/8513/119548/5406/5407/5408/57104/11145/406967/80168/84649/116519/337/345/339/145264/3990/350/9663/9388/440503/718/26291/338/150763/1373/116255/5105/150379/63924/11343/4547/7148/285848/392636/346606/5294/857/8694/10555/2710/9104","GO:0006641","triglyceride metabolic process","43/4017","110/18434",0.390909090909091,1.79388055310385,4.40811425734937,2.87800631780304e-05,0.00066896556479948,0.000526151383202598,43,NA
"407031/336/8513/51196/119548/5406/5407/5408/57104/747/11145/406967/80168/84649/116519/337/345/339/1606/145264/3990/11057/350/9663/9388/440503/718/26291/338/150763/1373/116255/8527/5105/150379/63924/11343/1608/4547/7148/285848/1607/392636/346606/5294/857/9162/8694/10555/2710/9104/158835","GO:0006639","acylglycerol metabolic process","52/4017","137/18434",0.37956204379562,1.74180899062197,4.6001703064983,1.19246181574661e-05,0.000343429002935024,0.000270112027336288,52,NA
"407031/336/8513/51196/119548/5406/5407/5408/57104/747/11145/406967/80168/84649/116519/337/345/339/1606/145264/3990/11057/350/9663/9388/440503/718/26291/338/150763/1373/116255/8527/5105/150379/63924/11343/1608/6622/4547/7148/285848/1607/392636/346606/5294/857/9162/8694/10555/2710/9104/158835","GO:0006638","neutral lipid metabolic process","53/4017","138/18434",0.384057971014493,1.76244078607945,4.74546818411006,6.63727820300083e-06,0.000217091481402479,0.000170745684429442,53,NA
"4237/2048/1296/7482/23418/5629/7483/5950/5076/5309/10083/24147/57010/25987/120114/5818/8076/362/5916/121643/51761/6656/652/64220/30812/3975/6662/54549/6664/25806/7855/3549/182/30813/655/1826/5915/7474/25945/5523/668/8842/3791/5308/55714/2201/7020/7287/7021/221935/7291/2737/2792/23554/793/6505/4915/1289/357/4693","GO:0048592","eye morphogenesis","60/4017","168/18434",0.357142857142857,1.63892741562644,4.39132839493819,2.37889309765649e-05,0.000580266149181071,0.00045638797134316,60,NA
"4237/2048/57822/1296/1301/7482/5396/23418/5629/7483/89780/53904/64072/5950/5076/5309/340784/3784/10083/24147/57010/25987/120114/5818/8076/1280/362/5916/3229/121643/10804/51761/10253/84189/6656/2290/652/6495/51804/145258/64220/30812/1856/9423/3975/8557/9241/6662/54549/124590/3249/6664/10736/25806/56603/140469/2487/7855/3549/2637/182/30813/9935/655/1826/6899/5915/7474/25945/5523/668/5357/7545/133060/579/8842/55584/3791/474/5308/55714/2255/2201/4762/643226/7020/80736/7287/5754/7021/4646/9096/221935/7291/2737/2792/1750/1749/23554/2260/2138/793/8323/6505/4915/1289/286262/357/4693/5456/7547","GO:0090596","sensory organ morphogenesis","111/4017","286/18434",0.388111888111888,1.78104419851993,7.02676970650437,3.88803233362319e-11,6.35535663614947e-09,4.99858267870361e-09,111,NA
"4237/2048/57822/1301/6913/57216/5396/5629/89780/6262/53904/64072/5950/5076/340784/3784/10083/60529/187/2348/57453/5818/8076/1280/5916/3227/2735/8092/50515/121643/10804/51761/10253/84189/2290/652/6495/51804/7043/51676/145258/64220/10265/65009/2303/1856/9423/3975/6928/8557/3215/3213/3216/3218/3219/9241/6662/124590/3249/6664/3398/10736/25806/344022/140469/1746/3237/3236/3235/4760/2487/23314/7855/3549/2637/9935/655/6899/5915/7474/25945/668/5357/7545/6474/133060/579/55584/474/9464/2255/2201/4762/643226/1482/7020/80736/5754/4646/9096/2697/7291/3201/3204/3207/57057/2737/1750/1749/6608/6469/2626/2260/2138/8323/2304/286262/5456/7547","GO:0048562","embryonic organ morphogenesis","119/4017","302/18434",0.394039735099338,1.80824706916136,7.47543092647663,2.36782969804556e-12,4.77354467125985e-10,3.75446400191856e-10,119,NA
"4237/2048/57822/2709/6886/1301/128344/6913/57216/5396/5629/89780/6262/53904/64072/5950/5076/340784/430/3784/133/10083/60529/187/2348/57453/5818/8076/144165/1280/3856/5916/3227/2735/144455/8092/50515/121643/10804/51761/1045/10253/84189/2290/652/6495/51804/7043/51676/145258/8854/64220/7026/10265/65009/2303/161882/1856/6665/9423/7732/3975/6928/8557/3880/113026/3215/3213/3216/3218/3219/9241/6662/124590/80714/3249/7040/10848/6664/3398/91461/10736/25806/344022/2019/2736/9394/140469/1746/3237/3236/3235/4760/2487/23314/7855/3549/2637/9935/100/655/6899/3976/7477/5915/7474/25945/668/5357/7545/6474/133060/579/55584/3791/474/51176/5308/9464/2668/2255/2201/4762/51294/643226/1482/7020/7124/80736/5754/4646/9096/2697/7291/3201/3204/3207/57057/2737/23242/1956/1750/1749/6608/2020/6469/2626/137814/2260/7274/2138/23462/8323/2304/286262/4435/1046/5456/7547","GO:0048568","embryonic organ development","159/4017","457/18434",0.347921225382932,1.59660937732362,6.81712165372971,7.48295694382063e-11,1.13142308990568e-08,8.89881116555932e-09,159,NA
"4237/5629/5076/8076/5916/64220/6664/25806/7855/3549/655/5915/7474/668/2201/7020/7291","GO:0048048","embryonic eye morphogenesis","17/4017","35/18434",0.485714285714286,2.22894128525196,3.8413114861941,0.000413327250897252,0.00565566337879317,0.00444826350751294,17,NA
"4316/64127/3960/354/25818/5225/3605/112744","GO:0002775","antimicrobial peptide production","8/4017","12/18434",0.666666666666667,3.05933117583603,3.766690237604,0.00106418837390569,0.0118312707451868,0.00930547070758476,8,NA
"431707/4808/6900/1813/6656/2290/57282/8828/2637/7474/5361/9353/79625/1812/170302","GO:0021884","forebrain neuron development","15/4017","36/18434",0.416666666666667,1.91208198489752,2.89142078811845,0.0057600686259303,0.044249412179692,0.0348028219228676,15,NA
"4653/60676/26254/9060/25987/4322/1280/5916/1833/59341/144347/100533183/652/7043/8111/55512/124976/1277/8313/5608/6662/147111/284266/6261/7040/56603/389058/3549/4880/7052/102724560/875/5600/51738/5915/51208/6474/2261/2121/3791/658/5308/6715/202151/2690/4015/4762/1044/8817/4488/7020/134701/2697/7291/3207/2737/1749/10234/3952/3037/158326/7010/5251/9104/5358","GO:0060348","bone development","65/4017","219/18434",0.296803652968037,1.3620310029407,2.84488497268636,0.00370449642941419,0.0307336000069918,0.0241724342856439,65,NA
"4656/89780/4654/2248/8531/7480/2065/652/6123/6665/7040/57158/51460/6474/51176/4015/84466/4762/2697/7291/6469","GO:0048634","regulation of muscle organ development","21/4017","47/18434",0.446808510638298,2.05040280933691,3.80593041541972,0.000385188259321237,0.00538018150663936,0.00423159291083668,21,NA
"4656/89780/4654/2248/8531/7480/2065/652/6123/6665/7040/57158/6474/51176/4015/84466/2697/7291/6469","GO:0016202","regulation of striated muscle tissue development","19/4017","43/18434",0.441860465116279,2.02769624444946,3.56129379689782,0.000853497747059497,0.0101413641929584,0.00797633402742605,19,NA
"4656/89780/4654/2248/8531/7480/2065/652/6123/6665/7040/57158/6474/51176/4015/84466/2697/7291/6469","GO:1901861","regulation of muscle tissue development","19/4017","45/18434",0.422222222222222,1.93757641136282,3.32388011225645,0.00165510705818897,0.0167113313654873,0.0131437110903364,19,NA
"477/480/481/3778/3784/486/479/496/6557/6338/495/478/7380/483/10723/6558","GO:0055075","potassium ion homeostasis","16/4017","34/18434",0.470588235294118,2.15952788882543,3.57209683787396,0.000942324951889899,0.0109387537803827,0.00860349281772996,16,NA
"477/480/481/3778/486/479/496/495/478/483/6558","GO:0030007","intracellular potassium ion homeostasis","11/4017","15/18434",0.733333333333333,3.36526429341963,4.83730820965938,2.92770868020214e-05,0.00067326167672481,0.00052953033923688,11,NA
"477/480/481/3784/3767/6833/486/3758/479/496/6557/10021/100134444/3773/610/495/478/3760/9992/3772/3761/483/10723/6558/8645/51305","GO:1990573","potassium ion import across plasma membrane","26/4017","46/18434",0.565217391304348,2.59378077951316,5.7128356675458,3.09219746492096e-07,1.73163058035574e-05,1.36195324990037e-05,26,NA
"477/480/481/486/479/495/478","GO:0010248","establishment or maintenance of transmembrane electrochemical gradient","7/4017","11/18434",0.636363636363636,2.92027066784348,3.36271524533365,0.0033119415010646,0.0281724644141191,0.0221580629851372,7,NA
"477/480/481/53828/486/479/496/495/478/483/8671","GO:0036376","sodium ion export across plasma membrane","11/4017","21/18434",0.523809523809524,2.40376020958545,3.39743985299429,0.00202964778790029,0.0195155959001923,0.0153493069258161,11,NA
"477/6572/6571/1813/6539/4842/6530/6532/6538/6622/6531/2668/1812/116843/6570/2824","GO:0098810","neurotransmitter reuptake","16/4017","35/18434",0.457142857142857,2.09782709200185,3.43148681631048,0.00138779670009422,0.014648157839738,0.0115209943744389,16,NA
"477/729238/6441/50515/1602/2530/3714/4692/4828/57555/1770/2548/2922/57616/200373/3176/4929/6939/9935/4923/152110/7134/8929/9407/30012/669/6440","GO:0007585","respiratory gaseous exchange by respiratory system","27/4017","78/18434",0.346153846153846,1.58849887976102,2.74925735443781,0.00626928811987787,0.0473366473770553,0.037230978400326,27,NA
"477/9152/8501/6520/54407/23428/8140/55244/6511/6509/4923/54716/10991/23657/6507/6534/7124/222642/2911/6505/59272/11254","GO:0089718","amino acid import across plasma membrane","22/4017","52/18434",0.423076923076923,1.94149863081902,3.58869427525373,0.000710634247964478,0.00871788221437964,0.00685674424373114,22,NA
"477/9379/1813/51761/84189/64220/9378/2596/55584/3627/6507/4762/9856/5764/793","GO:0010996","response to auditory stimulus","15/4017","33/18434",0.454545454545455,2.0859076198882,3.2956464556205,0.00208687711090034,0.019813866195801,0.0155839009570497,15,NA
"4808/1910/5023/6532/84152/7067/43847/54738/5270/100/6406/5028/1816/4543/2908/1812/4986/1620","GO:0019098","reproductive behavior","18/4017","46/18434",0.391304347826087,1.7956943858168,2.85213081133323,0.00577261676748958,0.044249412179692,0.0348028219228676,18,NA
"4808/3814/7043/89832/771/3480/5608/268/3973/2492/4880/65010/344758/5806/9353/2560/2069/658/1081/2099/3624/1956/3952/5764/4846/4986/3037/2516","GO:0042698","ovulation cycle","28/4017","75/18434",0.373333333333333,1.71322545846818,3.26696465427054,0.00155248483935034,0.0158071183642943,0.0124325340936101,28,NA
"4808/477/493/5629/89780/2018/25987/1813/9638/84623/3736/196500/64211/219409/3480/8851/9001/5802/238/10716/1745/1746/4760/8828/8941/5361/66000/7545/306/51176/79625/6715/23440/1812/5454/59336/7101/2737/6608/137814/4747/2260/190/7547","GO:0021761","limbic system development","44/4017","125/18434",0.352,1.61532686084142,3.64367846708051,0.000393638362309211,0.00548554104895417,0.00431445976055136,44,NA
"4808/9001/8828/5361/79625/23440/5454/59336","GO:0021979","hypothalamus cell differentiation","8/4017","13/18434",0.615384615384615,2.82399800846403,3.47256923133492,0.00223845697100575,0.0207640916574275,0.0163312674394171,8,NA
"4879/10630/2048/5051/3932/10451/1952/2153/725/89780/653145/5328/9060/9148/150/171389/4583/3043/133/7166/79056/2147/5795/187/1128/595/55107/5029/1813/928/5800/144165/112/359/362/363/3848/4778/25946/1606/7103/59341/3356/540/1910/2155/2159/8858/51156/5265/64714/6340/6338/3291/170692/5023/239/242/7448/6532/65266/350/5578/4645/66002/8529/57834/9002/634/3783/5624/2191/27347/4780/7035/5270/8527/3170/7056/10398/3172/100/81027/2812/3053/7494/2815/5028/5912/1608/3273/3827/6779/5196/23657/2244/2243/2266/3818/2160/6531/4883/5618/2255/4762/6690/3360/80739/22875/2697/7432/1607/10551/2692/1956/3315/948/7980/5054/5294/857/1080/231/9162/4846/6469/4986/4067/8323/3037/360/5568/5638/65267/8862/959/79057/2316","GO:0050878","regulation of body fluid levels","138/4017","388/18434",0.355670103092784,1.63216895205685,6.64308832601882,2.48745404267916e-10,3.41911864775536e-08,2.68918775570984e-08,138,NA
